院内採用状況	製品名（■/◇：一般用薬/要指導医薬品）	製品名（英名）	製造販売会社	発売・販売会社	剤形	規格単位	薬価	規制区分	薬効	薬効分類	一般名	一般名（英名）	YJコード	HOTコード	製品備考	識別コード	色	割線の有無	添加物
	オースギ加味帰脾湯エキスG		大杉製薬		顆粒：内服	1g	11.80円／g		漢方製剤	520	加味帰脾湯		5200016D1020	109899001		SG-137 漢：SG-137	淡灰黄褐～淡灰茶褐		乳糖水和物，トウモロコシデンプン，ステアリン酸マグネシウム
	オースギ加味逍遙散エキスG		大杉製薬		顆粒：内服	1g	11.30円／g		漢方製剤	520	加味逍遙散		5200017D1024	109909601		SG-24 漢：SG-24	淡灰茶褐～淡灰黄褐		乳糖水和物，トウモロコシデンプン，ステアリン酸マグネシウム
	オースギ甘麦大棗湯エキスTG		大杉製薬		顆粒：内服	1g	6.30円／g		漢方製剤	520	甘麦大棗湯		5200019D1023	109922501		SG-72 漢：SG-72	灰褐		乳糖水和物，トウモロコシデンプン，ステアリン酸マグネシウム
	オースギ荊芥連翹湯エキスG		大杉製薬		顆粒：内服	1g	8.10円／g		漢方製剤	520	けい芥連翹湯		5200027D1028	109935501		SG-50 漢：SG-50	淡灰茶褐～淡灰黄褐		乳糖水和物，トウモロコシデンプン，ステアリン酸マグネシウム
	オースギ桂枝加芍薬湯エキスG		大杉製薬		顆粒：内服	1g	6.30円／g		漢方製剤	520	桂枝加芍薬湯		5200032D1029	109955301		SG-60 漢：SG-60	淡灰茶褐～茶褐		乳糖水和物，トウモロコシデンプン，ステアリン酸マグネシウム
	オースギ桂枝加竜骨牡蛎湯エキスG		大杉製薬		顆粒：内服	1g	6.50円／g		漢方製剤	520	桂枝加竜骨牡蛎湯		5200035D1022	109972001		SG-26 漢：SG-26	茶褐～淡灰茶褐		乳糖水和物，トウモロコシデンプン，ステアリン酸マグネシウム
	オースギ桂枝加苓朮附湯エキスG		大杉製薬		顆粒：内服	1g	6.20円／g	劇	漢方製剤	520	桂枝加苓朮附湯		5200036D1027	109977501		SG-18R 漢：SG-18R	淡灰茶褐		乳糖水和物，トウモロコシデンプン，ステアリン酸マグネシウム
	オースギ桂枝湯エキスG		大杉製薬		顆粒：内服	1g	6.30円／g		漢方製剤	520	桂枝湯		5200028D1022	109942301		SG-45 漢：SG-45	淡灰茶褐		乳糖水和物，トウモロコシデンプン，ステアリン酸マグネシウム
	オースギ桂枝茯苓丸料エキスG		大杉製薬		顆粒：内服	1g	10.50円／g		漢方製剤	520	桂枝茯苓丸		5200038D1026	109988101		SG-25 漢：SG-25	淡灰茶褐		乳糖水和物，トウモロコシデンプン，ステアリン酸マグネシウム
	オースギ五虎湯エキス錠		大杉製薬		錠：内服	1錠	4.80円／錠		漢方製剤	520	五虎湯		5200044F1022	110012901		SG-95T 漢：SG-95T	淡褐		乳糖水和物，トウモロコシデンプン，結晶セルロース，メタケイ酸アルミン酸マグネシウム，カルメロースカルシウム，ステアリン酸マグネシウム，ヒプロメロース，酸化チタン，黄色5号，青色1号
	オースギ柴胡加竜骨牡蛎湯エキスG		大杉製薬		顆粒：内服	1g	15.00円／g		漢方製剤	520	柴胡加竜骨牡蛎湯		5200050D1027	110048801		SG-12 漢：SG-12	淡灰黄褐～淡灰茶褐		乳糖水和物，トウモロコシデンプン，ステアリン酸マグネシウム
	オースギ柴胡桂枝湯エキスG		大杉製薬		顆粒：内服	1g	15.20円／g		漢方製剤	520	柴胡桂枝湯		5200051D1021	110063101		SG-10 漢：SG-10	淡灰黄褐～淡灰茶褐		乳糖水和物，トウモロコシデンプン，ステアリン酸マグネシウム
	オースギ三黄瀉心湯エキスG		大杉製薬		顆粒：内服	1g	23.60円／g		漢方製剤	520	三黄瀉心湯		5200057D1029	110095201		SG-113 漢：SG-113	淡灰茶褐		乳糖水和物，トウモロコシデンプン，ステアリン酸マグネシウム
	オースギ酸棗仁湯エキスG		大杉製薬		顆粒：内服	1g	8.90円／g		漢方製剤	520	酸棗仁湯		5200056D1024	110090701		SG-103 漢：SG-103	淡灰褐		乳糖水和物，トウモロコシデンプン，ステアリン酸マグネシウム
	オースギ四君子湯エキス錠		大杉製薬		錠：内服	1錠	7.40円／錠		漢方製剤	520	四君子湯		5200062F1020	110112601		SG-75T 漢：SG-75T	淡褐		乳糖水和物，トウモロコシデンプン，結晶セルロース，メタケイ酸アルミン酸マグネシウム，カルメロースカルシウム，ステアリン酸マグネシウム，ヒプロメロース，酸化チタン，黄色5号，青色1号
	オースギ七物降下湯エキスG		大杉製薬		顆粒：内服	1g	6.40円／g		漢方製剤	520	七物降下湯		5200064D1029	110115701		SG-46 漢：SG-46	淡灰茶褐		乳糖水和物，トウモロコシデンプン，ステアリン酸マグネシウム
	オースギ十全大補湯エキスG		大杉製薬		顆粒：内服	1g	8.00円／g		漢方製剤	520	十全大補湯		5200069D1021	110148501		SG-48 漢：SG-48	灰褐		乳糖水和物，トウモロコシデンプン，ステアリン酸マグネシウム
	オースギ十味敗毒湯エキスG		大杉製薬		顆粒：内服	1g	12.20円／g		漢方製剤	520	十味敗毒湯		5200070D1024	110158401		SG-06 漢：SG-06	淡灰褐		乳糖水和物，トウモロコシデンプン，ステアリン酸マグネシウム
	オースギ小建中湯エキスG		大杉製薬		顆粒：内服	1g	4.00円／g		漢方製剤	520	小建中湯		5200072D1023	110173701		SG-99 漢：SG-99	淡灰茶褐		トウモロコシデンプン，ショ糖脂肪酸エステル
	オースギ小柴胡湯エキスG		大杉製薬		顆粒：内服	1g	20.30円／g		漢方製剤	520	小柴胡湯		5200073D1028	110183601		SG-09 漢：SG-09	淡灰茶褐		乳糖水和物，トウモロコシデンプン，ステアリン酸マグネシウム
	オースギ小柴胡湯エキスT錠		大杉製薬		錠：内服	1錠	8.80円／錠		漢方製剤	520	小柴胡湯		5200073F1029	110197301		SG-09T 漢：SG-09T	淡褐		結晶セルロース，メタケイ酸アルミン酸マグネシウム，カルメロースカルシウム，ステアリン酸マグネシウム，ヒプロメロース，酸化チタン，黄色5号アルミニウムレーキ，青色1号アルミニウムレーキ，赤色3号アルミニウムレーキ
	オースギ小青竜湯エキスG		大杉製薬		顆粒：内服	1g	9.40円／g		漢方製剤	520	小青竜湯		5200075D1027	110206201		SG-19 漢：SG-19	淡灰黄褐～淡灰茶褐		乳糖水和物，トウモロコシデンプン，ステアリン酸マグネシウム
	オースギ小青竜湯エキスT錠		大杉製薬		錠：内服	1錠	5.70円／錠		漢方製剤	520	小青竜湯		5200075F1028	110216101		SG-19T 漢：SG-19T	淡褐		結晶セルロース，メタケイ酸アルミン酸マグネシウム，カルメロースカルシウム，ステアリン酸マグネシウム，ヒプロメロース，酸化チタン，黄色5号アルミニウムレーキ，青色1号アルミニウムレーキ，赤色3号アルミニウムレーキ
	オースギ小半夏加茯苓湯エキスG		大杉製薬		顆粒：内服	1g	19.40円／g		漢方製剤	520	小半夏加茯苓湯		5200076D1064	110224601		SG-21 漢：SG-21	淡灰茶褐～淡灰褐		乳糖水和物，トウモロコシデンプン，ステアリン酸マグネシウム
	オースギ消風散エキスG		大杉製薬		顆粒：内服	1g	8.10円／g		漢方製剤	520	消風散		5200077D1026	110226001		SG-22 漢：SG-22	淡灰褐		乳糖水和物，トウモロコシデンプン，ステアリン酸マグネシウム
	オースギ四苓湯細粒（調剤用）		大杉製薬		細粒：内服	1g	11.20円／g		漢方製剤	520	四苓湯		5200079C1020	110230701		SG-140 漢：SG-140	暗褐～灰褐		
	オースギ辛夷清肺湯エキスG		大杉製薬		顆粒：内服	1g	7.20円／g		漢方製剤	520	辛夷清肺湯		5200080D1028	110233801		SG-104 漢：SG-104	淡灰黄褐～淡灰茶褐		乳糖水和物，トウモロコシデンプン，ステアリン酸マグネシウム
	オースギ神秘湯エキスG		大杉製薬		顆粒：内服	1g	14.30円／g		漢方製剤	520	神秘湯		5200082D1027	110240601		SG-85 漢：SG-85	淡灰茶褐		乳糖水和物，トウモロコシデンプン，ステアリン酸マグネシウム
	オースギ清上防風湯エキスG		大杉製薬		顆粒：内服	1g	9.00円／g		漢方製剤	520	清上防風湯		5200084D1026	110248201		SG-58 漢：SG-58	淡灰黄褐～淡灰茶褐		乳糖水和物，トウモロコシデンプン，ステアリン酸マグネシウム
	オースギ川きゅう茶調散料エキスTG		大杉製薬		顆粒：内服	1g	6.50円／g		漢方製剤	520	川きゅう茶調散		5200088D1024	110256701		SG-124 漢：SG-124	灰褐		乳糖水和物，トウモロコシデンプン，ステアリン酸マグネシウム
	オースギ疎経活血湯エキスG		大杉製薬		顆粒：内服	1g	5.80円／g		漢方製剤	520	疎経活血湯		5200089D1029	110258101		SG-53 漢：SG-53	灰褐		乳糖水和物，トウモロコシデンプン，ステアリン酸マグネシウム
	オースギ大黄甘草湯エキスG		大杉製薬		顆粒：内服	1g	10.20円／g		漢方製剤	520	大黄甘草湯		5200090D1021	110261101		SG-84 漢：SG-84	淡灰褐～淡灰茶褐		乳糖水和物，トウモロコシデンプン，ステアリン酸マグネシウム
	オースギ大黄甘草湯エキスT錠		大杉製薬		錠：内服	1錠	5.70円／錠		漢方製剤	520	大黄甘草湯		5200090F1022	110263501		SG-84T 漢：SG-84T	淡褐		結晶セルロース，メタケイ酸アルミン酸マグネシウム，カルメロースカルシウム，ステアリン酸マグネシウム，ヒプロメロース，酸化チタン，黄色5号アルミニウムレーキ，青色1号アルミニウムレーキ，赤色3号アルミニウムレーキ
	オースギ大柴胡湯エキスG		大杉製薬		顆粒：内服	1g	15.70円／g		漢方製剤	520	大柴胡湯		5200093D1025	110275801		SG-08 漢：SG-08	淡灰黄褐～淡灰茶褐		乳糖水和物，トウモロコシデンプン，ステアリン酸マグネシウム
	オースギ大柴胡湯エキスT錠		大杉製薬		錠：内服	1錠	7.50円／錠		漢方製剤	520	大柴胡湯		5200093F1026	110285701		SG-08T 漢：SG-08T	淡褐		結晶セルロース，メタケイ酸アルミン酸マグネシウム，カルメロースカルシウム，ステアリン酸マグネシウム，ヒプロメロース，酸化チタン，黄色5号アルミニウムレーキ，青色1号アルミニウムレーキ，赤色3号アルミニウムレーキ
	オースギ猪苓湯エキスG		大杉製薬		顆粒：内服	1g	11.50円／g		漢方製剤	520	猪苓湯		5200103D1020	110308301		SG-40 漢：SG-40	淡灰茶褐		乳糖水和物，トウモロコシデンプン，ステアリン酸マグネシウム
	オースギ桃核承気湯エキスG		大杉製薬		顆粒：内服	1g	9.40円／g		漢方製剤	520	桃核承気湯		5200106D1024	110328101		SG-61 漢：SG-61	淡灰黄褐		乳糖水和物，トウモロコシデンプン，ステアリン酸マグネシウム
	オースギ当帰四逆加呉茱萸生姜湯エキスG		大杉製薬		顆粒：内服	1g	6.50円／g		漢方製剤	520	当帰四逆加呉茱萸生姜湯		5200110D1020	110341001		SG-38 漢：SG-38	淡灰赤褐～淡灰茶褐		乳糖水和物，トウモロコシデンプン，ステアリン酸マグネシウム
	オースギ当帰芍薬散料エキスG		大杉製薬		顆粒：内服	1g	6.50円／g		漢方製剤	520	当帰芍薬散		5200111D1025	110352601		SG-23 漢：SG-23	淡灰茶褐～淡灰黄褐		乳糖水和物，トウモロコシデンプン，ステアリン酸マグネシウム
	オースギ当帰芍薬散料エキスT錠		大杉製薬		錠：内服	1錠	3.50円／錠		漢方製剤	520	当帰芍薬散		5200111F1026	110363201		SG-23T 漢：SG-23T	淡褐		結晶セルロース，メタケイ酸アルミン酸マグネシウム，カルメロースカルシウム，ステアリン酸マグネシウム，ヒプロメロース，酸化チタン，黄色5号アルミニウムレーキ，青色1号アルミニウムレーキ，赤色3号アルミニウムレーキ
	オースギ人参湯エキスG		大杉製薬		顆粒：内服	1g	11.80円／g		漢方製剤	520	人参湯		5200116D1028	110375501		SG-32 漢：SG-32	褐		軽質無水ケイ酸，乳糖水和物，トウモロコシデンプン，カルメロースカルシウム
	オースギ人参養栄湯エキスG		大杉製薬		顆粒：内服	1g	9.40円／g		漢方製剤	520	人参養栄湯		5200117D1022	110387801		SG-108 漢：SG-108	淡灰茶褐～灰褐		乳糖水和物，トウモロコシデンプン，ステアリン酸マグネシウム
	オースギ八味地黄丸料エキスG		大杉製薬		顆粒：内服	1g	6.90円／g	劇	漢方製剤	520	八味地黄丸		5200121D1029	110403501		SG-07 漢：SG-07	淡灰褐～淡灰茶褐		乳糖水和物，トウモロコシデンプン，ステアリン酸マグネシウム
	オースギ八味地黄丸料エキスT錠		大杉製薬		錠：内服	1錠	4.00円／錠		漢方製剤	520	八味地黄丸		5200121F1020	110409701		SG-07T 漢：SG-07T	淡褐		結晶セルロース，メタケイ酸アルミン酸マグネシウム，カルメロースカルシウム，ステアリン酸マグネシウム，ヒプロメロース，酸化チタン，黄色5号アルミニウムレーキ，青色1号アルミニウムレーキ，赤色3号アルミニウムレーキ
	オースギ半夏厚朴湯エキスG		大杉製薬		顆粒：内服	1g	21.90円／g		漢方製剤	520	半夏厚朴湯		5200122D1023	110416501		SG-16 漢：SG-16	淡灰褐		乳糖水和物，トウモロコシデンプン，ステアリン酸マグネシウム
	オースギ半夏厚朴湯エキスT錠		大杉製薬		錠：内服	1錠	5.70円／錠		漢方製剤	520	半夏厚朴湯		5200122F1024	110425701		SG-16T 漢：SG-16T	淡褐		結晶セルロース，メタケイ酸アルミン酸マグネシウム，カルメロースカルシウム，ステアリン酸マグネシウム，ヒプロメロース，酸化チタン，黄色5号アルミニウムレーキ，青色1号アルミニウムレーキ，赤色3号アルミニウムレーキ
	オースギ半夏瀉心湯エキスG		大杉製薬		顆粒：内服	1g	15.70円／g		漢方製剤	520	半夏瀉心湯		5200123D1028	110434901		SG-14 漢：SG-14	淡灰黄褐		乳糖水和物，トウモロコシデンプン，ステアリン酸マグネシウム
	オースギ平胃散料エキスG		大杉製薬		顆粒：内服	1g	5.40円／g		漢方製剤	520	平胃散		5200128D1020	110460801		SG-79 漢：SG-79	淡灰褐～淡灰茶褐		乳糖水和物，トウモロコシデンプン，ステアリン酸マグネシウム
	オースギ防已黄耆湯エキスG		大杉製薬		顆粒：内服	1g	6.50円／g		漢方製剤	520	防已黄耆湯		5200129D1025	110469101		SG-20 漢：SG-20	淡灰茶褐		乳糖水和物，トウモロコシデンプン，ステアリン酸マグネシウム
	オースギ防風通聖散エキスG		大杉製薬		顆粒：内服	1g	6.30円／g		漢方製剤	520	防風通聖散		5200130D1028	110483701		SG-62 漢：SG-62	淡灰茶褐～淡灰黄褐		乳糖水和物，トウモロコシデンプン，ステアリン酸マグネシウム
	オースギ補中益気湯エキスG		大杉製薬		顆粒：内服	1g	10.20円／g		漢方製剤	520	補中益気湯		5200131D1022	110498101		SG-41 漢：SG-41	淡灰茶褐～淡灰黄褐		乳糖水和物，トウモロコシデンプン，ステアリン酸マグネシウム
	オースギ麻杏甘石湯エキスG		大杉製薬		顆粒：内服	1g	7.40円／g		漢方製剤	520	麻杏甘石湯		5200134D1026	110521601		SG-55 漢：SG-55	淡灰茶褐		乳糖水和物，トウモロコシデンプン，ステアリン酸マグネシウム
	オースギ麻杏よく甘湯エキスG		大杉製薬		顆粒：内服	1g	10.10円／g		漢方製剤	520	麻杏よく甘湯		5200135D1020	110533901		SG-78 漢：SG-78	淡灰黄褐～淡灰茶褐		乳糖水和物，トウモロコシデンプン，ステアリン酸マグネシウム
	オースギ麻子仁丸料エキスG		大杉製薬		顆粒：内服	1g	8.30円／g		漢方製剤	520	麻子仁丸		5200136D1025	110539101		SG-126 漢：SG-126	淡灰茶褐		乳糖水和物，トウモロコシデンプン，ステアリン酸マグネシウム
	オースギよく苡仁湯エキスTG		大杉製薬		顆粒：内服	1g	6.30円／g		漢方製剤	520	よく苡仁湯		5200138D1024	110547601		SG-52 漢：SG-52	淡褐		乳糖水和物，トウモロコシデンプン，ステアリン酸マグネシウム
	オースギ抑肝散料エキスTG		大杉製薬		顆粒：内服	1g	8.10円／g		漢方製剤	520	抑肝散		5200139D1029	110554401		SG-54 漢：SG-54	淡褐		乳糖水和物，トウモロコシデンプン，ステアリン酸マグネシウム
	オースギ六君子湯エキスG		大杉製薬		顆粒：内服	1g	13.40円／g		漢方製剤	520	六君子湯		5200141D1026	110564301		SG-43 漢：SG-43	淡灰茶褐～淡灰黄褐		乳糖水和物，トウモロコシデンプン，ステアリン酸マグネシウム
	オースギ苓桂朮甘湯エキスTG		大杉製薬		顆粒：内服	1g	7.00円／g		漢方製剤	520	苓桂朮甘湯		5200145D1024	110590201		SG-39 漢：SG-39	灰褐		乳糖水和物，トウモロコシデンプン，ステアリン酸マグネシウム
	【削除品】オンジ		松浦薬業	松浦薬業	散：内服	10g	4.04円／g	局	漢方調剤等	510	生薬		5100023X1136		薬価削除2021.03.31				
	オンジダイコーM		大晃生薬		散：内服	10g	4.04円／g	局	漢方調剤等	510	生薬		5100023X1055	109585211					
	オンジ末	Polugala root	栃本天海堂		末：内服	10g	3.21円／g	局	漢方調剤等	510	生薬		5100023A1079	109584509					
	加工ブシ末「三和生薬」		三和生薬		末：内服	1g	11.70円／g	局劇	強心・利尿・鎮痛剤	590	ブシ製剤		5900001X1036	110606001	薬価収載2008.12.19				トウモロコシデンプン
	カゴソウダイコーM		大晃生薬		散：内服	10g	1.78円／g	局	漢方調剤等	510	生薬		5100026X1083	109587612					
	【削除品】ガジュツ		松浦薬業		散：内服	10g	1.05円／g	局	漢方調剤等	510	生薬		5100029X1095		薬価削除2021.03.31				
	ガジュツダイコーM		大晃生薬		散：内服	10g	1.05円／g	局	漢方調剤等	510	生薬		5100029X1036	109590610					
	【削除品】カッコン		松浦薬業		散：内服	10g	1.71円／g	局	漢方調剤等	510	生薬		5100032X1143		薬価削除2021.03.31				
	カッコンM永大		永大薬業		散：内服	10g	1.71円／g	局	漢方調剤等	510	生薬		5100032X1160	109593716					
	カッコンダイコーM		大晃生薬		散：内服	10g	1.71円／g	局	漢方調剤等	510	生薬		5100032X1062	109593712					
	金原エイジツM		金原市兵衛商店		散：内服			局	漢方調剤等	510	生薬		510000FX1035						
	金原エンゴサクM		金原市兵衛商店		散：内服			局	漢方調剤等	510	生薬		510000GX1048						
	金原オウギM		金原市兵衛商店		散：内服			局	漢方調剤等	510	生薬		510000HX1042						
	金原オウゴン		金原市兵衛商店		散：内服			局	漢方調剤等	510	生薬		510000JX1040						
	金原オウバク		金原市兵衛商店		散：内服			局	漢方調剤等	510	生薬		510000KX1045						
	金原オンジM		金原市兵衛商店		散：内服			局	漢方調剤等	510	生薬		510000MX1044						
	金原カノコソウM		金原市兵衛商店		散：内服			局	漢方調剤等	510	生薬		510000RX1039						
	金原カロコン		金原市兵衛商店		散：内服			局	漢方調剤等	510	生薬		510000SX1045						
	金原キジツ		金原市兵衛商店		散：内服			局	漢方調剤等	510	生薬		510000WX1043						
	金原クジンM		金原市兵衛商店		散：内服			局	漢方調剤等	510	生薬		510001AX1044						
	金原ケイガイM		金原市兵衛商店		散：内服			局	漢方調剤等	510	生薬		510001BX1049						
	金原ケンゴシM		金原市兵衛商店		散：内服			局	漢方調剤等	510	生薬		510001FX1047						
	金原コウブシM		金原市兵衛商店		散：内服			局	漢方調剤等	510	生薬		510001LX1043						
	金原コウボク		金原市兵衛商店		散：内服			局	漢方調剤等	510	生薬		510001MX1048						
	金原ゴオウM		金原市兵衛商店		散：内服			局	漢方調剤等	510	生薬		510001NX1093						
	金原ゴシツ		金原市兵衛商店		散：内服			局	漢方調剤等	510	生薬		510001PX1041						
	金原ゴシュユM		金原市兵衛商店		散：内服			局	漢方調剤等	510	生薬		510001QX1046						
	金原サイコM		金原市兵衛商店		散：内服			局	漢方調剤等	510	生薬		510001TX1043						
	金原サイシンM		金原市兵衛商店		散：内服			局	漢方調剤等	510	生薬		510001UX1048						
	金原シャクヤク		金原市兵衛商店		散：内服			局	漢方調剤等	510	生薬		510002FX1040						
	金原シャゼンシM		金原市兵衛商店		散：内服			局	漢方調剤等	510	生薬		510002GX1045						
	金原ショウマ		金原市兵衛商店		散：内服			局	漢方調剤等	510	生薬		510002NX1046						
	金原センキュウ		金原市兵衛商店		散：内服			局	漢方調剤等	510	生薬		510002UX1041						
	金原センコツM		金原市兵衛商店		散：内服			局	漢方調剤等	510	生薬		510002VX1038						
	金原ソウジュツ		金原市兵衛商店		散：内服			局	漢方調剤等	510	生薬		510002YX1040						
	金原ダイオウ		金原市兵衛商店		散：内服			局	漢方調剤等	510	生薬		510003CX1040						
	金原タクシャ		金原市兵衛商店		散：内服			局	漢方調剤等	510	生薬		510003EX1040						
	金原チクセツニンジンM		金原市兵衛商店		散：内服			局	漢方調剤等	510	生薬		510003GX1049						
	金原チモ		金原市兵衛商店		散：内服			局	漢方調剤等	510	生薬		510003HX1043						
	金原チョレイ		金原市兵衛商店		散：内服			局	漢方調剤等	510	生薬		510003KX1046						
	金原トウキ		金原市兵衛商店		散：内服			局	漢方調剤等	510	生薬		510003MX1045						
	金原ニガキM		金原市兵衛商店		散：内服			局	漢方調剤等	510	生薬		510003RX1030						
	金原ハンゲ		金原市兵衛商店		散：内服			局	漢方調剤等	510	生薬		510003WX1044						
	金原ビャクシM		金原市兵衛商店		散：内服			局	漢方調剤等	510	生薬		510003XX1049						
	金原ビャクジュツ		金原市兵衛商店		散：内服			局	漢方調剤等	510	生薬		510003YX1043						
	金原ボウコン		金原市兵衛商店		散：内服			局	漢方調剤等	510	生薬		510004EX1043						
	金原ボタンピM		金原市兵衛商店		散：内服			局	漢方調剤等	510	生薬		510004FX1048						
	金原マオウ		金原市兵衛商店		散：内服			局	漢方調剤等	510	生薬		510004HX1047						
	金原モッコウM		金原市兵衛商店		散：内服			局	漢方調剤等	510	生薬		510004LX1044						
	金原リュウコツM		金原市兵衛商店		散：内服			局	漢方調剤等	510	生薬		510004PX1042						
	金原リュウタンM		金原市兵衛商店		散：内服			局	漢方調剤等	510	生薬		510004QX1047						
	金原レンギョウM		金原市兵衛商店		散：内服			局	漢方調剤等	510	生薬		510004RX1041						
	カノコソウ	Valerianae Radix	高砂薬業		散：内服	10g	4.60円／g	局	漢方調剤等	510	生薬		5100034X1061	109596804					
	カノコソウ末	Valerianae Radix	高砂薬業		末：内服	10g	5.06円／g	局	漢方調剤等	510	生薬		5100034A1069	109595106					
	カノコソウ末	Valerianae Radix	栃本天海堂		末：内服	10g	5.06円／g	局	漢方調剤等	510	生薬		5100034A1077	109595107					
	【削除品】カロコン		松浦薬業	松浦薬業	散：内服	10g	1.73円／g	局	漢方調剤等	510	生薬		5100036X1133		薬価削除2021.03.31				
	カロコンダイコーM		大晃生薬		散：内服	10g	1.73円／g	局	漢方調剤等	510	生薬		5100036X1052	109598211					
	【削除品】カンキョウ		松浦薬業		散：内服	10g	1.62円／g	局	漢方調剤等	510	生薬		5100038X1051		薬価削除2021.03.31				
	【削除品】カンゾウ		松浦薬業		散：内服	10g	2.13円／g	局	漢方調剤等	510	生薬		5100039X1137		薬価削除2021.03.31				
	カンゾウM永大		永大薬業		散：内服	10g	2.13円／g	局	漢方調剤等	510	生薬		5100039X1153	109602617					
	カンゾウダイコーM		大晃生薬		散：内服	10g	2.13円／g	局	漢方調剤等	510	生薬		5100039X1064	109602614					
	【削除品】カンゾウ末		松浦薬業		末：内服	10g	3.20円／g	局	漢方調剤等	510	生薬		5100039A1185		薬価削除2021.03.31				
	カンゾウ末鈴		鈴粉末薬品		末：内服	10g	3.20円／g	局	漢方調剤等	510	生薬		5100039A1061	109601901，109601925					
	カンテン末	Agar	栃本天海堂		末：内服	10g	5.11円／g	局	漢方調剤等	510	生薬		5100041A1034	113377602					
	【削除品】キキョウ		松浦薬業		散：内服	10g	2.82円／g	局	漢方調剤等	510	生薬		5100042X1139		薬価削除2021.03.31				
	キキョウM永大		永大薬業		散：内服	10g	2.82円／g	局	漢方調剤等	510	生薬		5100042X1155	109604015					
	キキョウダイコーM		大晃生薬		散：内服	10g	2.82円／g	局	漢方調剤等	510	生薬		5100042X1066	109604011					
	キキョウ末鈴		鈴粉末薬品		末：内服	10g	2.59円／g	局	漢方調剤等	510	生薬		5100042A1055	109603301，109603317					
	キササゲ	Catalpa fruit	高砂薬業		散：内服	10g	1.94円／g	局	漢方調剤等	510	生薬		5100044X1065	109606405					
	キササゲ	Catalpa fruit	栃本天海堂		散：内服	10g	1.94円／g	局	漢方調剤等	510	生薬		5100044X1073	109606413					
	【削除品】キジツ		松浦薬業		散：内服	10g	1.27円／g	局	漢方調剤等	510	生薬		5100045X1124		薬価削除2021.03.31				
	キジツM永大		永大薬業		散：内服	10g	1.27円／g	局	漢方調剤等	510	生薬		5100045X1140	109607113					
	キジツダイコーM		大晃生薬		散：内服	10g	1.27円／g	局	漢方調剤等	510	生薬		5100045X1051	109607109					
	紀伊国屋アキョウM		紀伊国屋漢薬局		散：内服	10g	14.36円／g		漢方調剤等	510	生薬		5100001X1067	109559304					
	紀伊国屋アセンヤク末M		紀伊国屋漢薬局		末：内服	10g	1.56円／g	局	漢方調剤等	510	生薬		5100002A1093	109560905					
	紀伊国屋アマチャM		紀伊国屋漢薬局		散：内服	10g	4.69円／g	局	漢方調剤等	510	生薬		5100003X1104	109562305					
	紀伊国屋アマチャ末M		紀伊国屋漢薬局		末：内服	10g	4.63円／g	局	漢方調剤等	510	生薬		5100003A1101	109561606					
	紀伊国屋アロエ末M		紀伊国屋漢薬局		末：内服	10g	4.10円／g	局	漢方調剤等	510	生薬		5100004A1130	109563013					
	紀伊国屋アンソッコウM		紀伊国屋漢薬局		散：内服	10g	1.23円／g	局	漢方調剤等	510	生薬		5100005X1049	113375203					
	紀伊国屋インチンコウM		紀伊国屋漢薬局		散：内服	10g	2.57円／g	局	漢方調剤等	510	生薬		5100007X1072	109565405					
	紀伊国屋ウイキョウM		紀伊国屋漢薬局		散：内服	10g	1.83円／g	局	漢方調剤等	510	生薬		5100008X1107	109566109					
	紀伊国屋ウワウルシM		紀伊国屋漢薬局		散：内服	10g	1.89円／g	局	漢方調剤等	510	生薬		5100013X1094	109571508					
	紀伊国屋エイジツM		紀伊国屋漢薬局		散：内服	10g	1.04円／g	局	漢方調剤等	510	生薬		5100014X1099	109573904					
	紀伊国屋エイジツ末M		紀伊国屋漢薬局		末：内服	10g	1.30円／g	局	漢方調剤等	510	生薬		5100014A1096	109572208					
	紀伊国屋エンゴサクM		紀伊国屋漢薬局		散：内服	10g	4.94円／g	局	漢方調剤等	510	生薬		5100015X1115	109574610					
	紀伊国屋オウギM		紀伊国屋漢薬局		散：内服	10g	2.33円／g	局	漢方調剤等	510	生薬		5100017X1122	109575311					
	紀伊国屋オウゴンM		紀伊国屋漢薬局		散：内服	10g	2.00円／g	局	漢方調剤等	510	生薬		5100019X1121	109578411					
	紀伊国屋オウゴン末M		紀伊国屋漢薬局		末：内服	10g	2.28円／g	局	漢方調剤等	510	生薬		5100019A1110	109577711					
	紀伊国屋オウバクM		紀伊国屋漢薬局		散：内服	10g	2.73円／g	局	漢方調剤等	510	生薬		5100020X1132	109580713					
	紀伊国屋オウバク末M		紀伊国屋漢薬局		末：内服	10g	3.10円／g	局	漢方調剤等	510	生薬		5100020A1164	109579114					
	紀伊国屋オウレンM		紀伊国屋漢薬局		散：内服	10g	9.03円／g	局	漢方調剤等	510	生薬		5100022X1131	109583810					
	紀伊国屋オウレン末M		紀伊国屋漢薬局		末：内服	10g	16.76円／g	局	漢方調剤等	510	生薬		5100022A1139	109582112					
	紀伊国屋オンジM		紀伊国屋漢薬局		散：内服	10g	4.04円／g	局	漢方調剤等	510	生薬		5100023X1110	109585210					
	紀伊国屋オンジ末M		紀伊国屋漢薬局		末：内服	10g	3.21円／g	局	漢方調剤等	510	生薬		5100023A1095	109584507					
	紀伊国屋カゴソウM		紀伊国屋漢薬局		散：内服	10g	1.78円／g	局	漢方調剤等	510	生薬		5100026X1091	109587611					
